Retailer,Product_Name,Current Key (Hybrid),Llama 3B Prediction,Match
mw,MacBook Air 13 inch M4 16GB/256GB Sạc 70W,,macbook_air_13_m4_16gb_256gb_70w,False
mw,iPhone 17 512GB,,"iphone_17<|im_end|>

Note: The canonical key is the correct key for the",False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,iPhone Air 1TB,,iphone_air_1tb_max_256gb,False
mw,MacBook Air 13 inch M4 32GB/256GB,,macbook_air_13_m4<|im_end|>,False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,MacBook Air 13 inch M4 16GB/256GB Sạc 70W,,macbook_air_13_m4_16gb_256gb_70w,False
mw,MacBook Air 13 inch M4 32GB/256GB,,macbook_air_13_m4<|im_end|>,False
mw,iPhone Air 1TB,,iphone_air_1tb_max_256gb,False
mw,MacBook Air 15 inch M4 16GB/256GB,macbook_air_15_m4,macbook_air_15_m4<|im_end|>,False
mw,MacBook Air 13 inch M4 32GB/256GB,,macbook_air_13_m4<|im_end|>,False
mw,MacBook Air 13 inch M4 16GB/256GB Sạc 70W,,macbook_air_13_m4_16gb_256gb_70w,False
mw,MacBook Air 13 inch M4 24GB/256GB,,macbook_air_13_m4_24gb_256gb_m1_max_2021,False
mw,iPhone Air 1TB,,iphone_air_1tb_max_256gb,False
mw,MacBook Air 15 inch M4 16GB/256GB,,macbook_air_15_m4<|im_end|>,False
mw,MacBook Air 13 inch M4 32GB/256GB,,macbook_air_13_m4<|im_end|>,False
mw,MacBook Air 13 inch M4 16GB/256GB Sạc 70W,,macbook_air_13_m4_16gb_256gb_70w,False
mw,MacBook Air 13 inch M4 24GB/512GB,,macbook_air_13_m4<|im_end|>,False
mw,MacBook Air 13 inch M4 32GB/256GB,,macbook_air_13_m4<|im_end|>,False
mw,iPhone Air 1TB,,iphone_air_1tb_max_256gb,False
mw,MacBook Air 15 inch M4 16GB/256GB,,macbook_air_15_m4<|im_end|>,False
mw,MacBook Air 13 inch M4 32GB/256GB,,macbook_air_13_m4<|im_end|>,False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,iPhone Air 1TB,,iphone_air_1tb_max_256gb,False
mw,MacBook Air 13 inch M4 32GB/256GB,,macbook_air_13_m4<|im_end|>,False
mw,MacBook Air 15 inch M4 16GB/256GB,,macbook_air_15_m4<|im_end|>,False
mw,MacBook Air 15 inch M4 24GB/512GB,macbook_air_15_m4,macbook_air_15_m4<|im_end|>,False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,iPhone Air 1TB,,iphone_air_1tb_max_256gb,False
mw,MacBook Air 15 inch M4 24GB/512GB,,macbook_air_15_m4<|im_end|>,False
mw,MacBook Air 13 inch M4 32GB/256GB,,macbook_air_13_m4<|im_end|>,False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,MacBook Air 15 inch M4 24GB/512GB,,macbook_air_15_m4<|im_end|>,False
mw,MacBook Air 15 inch M4 16GB/256GB,,macbook_air_15_m4<|im_end|>,False
mw,MacBook Air 13 inch M4 32GB/256GB,,macbook_air_13_m4<|im_end|>,False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,MacBook Air 15 inch M4 24GB/512GB,,macbook_air_15_m4<|im_end|>,False
mw,MacBook Pro 14 inch M4 Pro 24GB/512GB,macbook_pro_14_m4_pro,macbook_pro_14_m4_pro_24gb_512gb,False
mw,MacBook Air 13 inch M4 32GB/256GB,,macbook_air_13_m4<|im_end|>,False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,MacBook Air 15 inch M4 16GB/256GB,,macbook_air_15_m4<|im_end|>,False
mw,MacBook Air 13 inch M4 32GB/256GB,,macbook_air_13_m4<|im_end|>,False
mw,MacBook Air 15 inch M4 24GB/512GB,,macbook_air_15_m4<|im_end|>,False
mw,MacBook Pro 14 inch M4 Pro 24GB/512GB,,macbook_pro_14_m4_pro_24gb_512gb,False
mw,MacBook Air 15 inch M4 16GB/256GB,,macbook_air_15_m4<|im_end|>,False
mw,MacBook Air 15 inch M4 24GB/512GB,,macbook_air_15_m4<|im_end|>,False
mw,MacBook Air 13 inch M4 24GB/256GB,,macbook_air_13_m4_24gb_256gb_m1_max_2021,False
mw,MacBook Pro 14 inch M4 Pro 24GB/512GB,,macbook_pro_14_m4_pro_24gb_512gb,False
mw,MacBook Air 13 inch M4 32GB/256GB,,macbook_air_13_m4<|im_end|>,False
mw,MacBook Air 15 inch M4 24GB/512GB,,macbook_air_15_m4<|im_end|>,False
mw,MacBook Air 15 inch M4 16GB/256GB,,macbook_air_15_m4<|im_end|>,False
mw,MacBook Air 13 inch M4 32GB/256GB,,macbook_air_13_m4<|im_end|>,False
mw,MacBook Air 15 inch M4 24GB/512GB,,macbook_air_15_m4<|im_end|>,False
mw,MacBook Air 13 inch M4 24GB/512GB,,macbook_air_13_m4<|im_end|>,False
mw,MacBook Pro 14 inch M4 Pro 24GB/512GB,,macbook_pro_14_m4_pro_24gb_512gb,False
mw,MacBook Air 13 inch M4 32GB/256GB,,macbook_air_13_m4<|im_end|>,False
mw,MacBook Air 15 inch M4 24GB/512GB,,macbook_air_15_m4<|im_end|>,False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,MacBook Air 13 inch M4 32GB/256GB,,macbook_air_13_m4<|im_end|>,False
mw,MacBook Air 15 inch M4 16GB/256GB,,macbook_air_15_m4<|im_end|>,False
mw,MacBook Air 15 inch M4 24GB/512GB,,macbook_air_15_m4<|im_end|>,False
mw,MacBook Pro 14 inch M5 16GB/512GB,macbook_pro_14_m5,macbook_pro_14_m5_16gb_512gb,False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,MacBook Air 15 inch M4 24GB/512GB,,macbook_air_15_m4<|im_end|>,False
mw,MacBook Air 15 inch M4 16GB/256GB,,macbook_air_15_m4<|im_end|>,False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,MacBook Pro 14 inch M5 16GB/512GB,,macbook_pro_14_m5_16gb_512gb,False
mw,MacBook Pro 16 inch M4 Pro 48GB/1TB,macbook_pro_16_m4_pro,macbook_pro_16_m4_pro_max,False
mw,MacBook Air 15 inch M4 24GB/512GB,,macbook_air_15_m4<|im_end|>,False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,MacBook Pro 16 inch M4 Pro 48GB/1TB,,macbook_pro_16_m4_pro_max,False
mw,MacBook Air 15 inch M4 16GB/256GB,,macbook_air_15_m4<|im_end|>,False
mw,MacBook Pro 14 inch M5 16GB/512GB,,macbook_pro_14_m5_16gb_512gb,False
mw,MacBook Air 15 inch M4 24GB/512GB,,macbook_air_15_m4<|im_end|>,False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,MacBook Air 15 inch M4 24GB/512GB,,macbook_air_15_m4<|im_end|>,False
mw,MacBook Pro 14 inch M5 16GB/512GB,,macbook_pro_14_m5_16gb_512gb,False
mw,MacBook Air 15 inch M4 16GB/256GB,,macbook_air_15_m4<|im_end|>,False
mw,MacBook Pro 16 inch M4 Pro 48GB/1TB,,macbook_pro_16_m4_pro_max,False
mw,MacBook Air 15 inch M4 24GB/512GB,,macbook_air_15_m4<|im_end|>,False
mw,MacBook Air 13 inch M4 24GB/256GB,,macbook_air_13_m4_24gb_256gb_m1_max_2021,False
mw,MacBook Pro 16 inch M4 Pro 48GB/1TB,,macbook_pro_16_m4_pro_max,False
mw,MacBook Air 15 inch M4 24GB/512GB,,macbook_air_15_m4<|im_end|>,False
mw,MacBook Air 15 inch M4 16GB/256GB,,macbook_air_15_m4<|im_end|>,False
mw,iPad A16 5G 128GB,ipad_pro_13_m5_lte_nano,"ipad_a16_lte<|im_end|>

Note: The canonical key is a unique",False
mw,MacBook Air 13 inch M4 24GB/512GB,,macbook_air_13_m4<|im_end|>,False
mw,iPad A16 WiFi 128GB,ipad_a16_lte_wifi,ipad_a16_wifi<|im_end|>,False
mw,MacBook Air 15 inch M4 16GB/256GB,,macbook_air_15_m4<|im_end|>,False
mw,iPad A16 WiFi 128GB,,ipad_a16_wifi<|im_end|>,False
mw,iPad A16 5G 128GB,,"ipad_a16_lte<|im_end|>

Note: The canonical key is a unique",False
mw,iPad Air M3 11 inch 5G 128GB,ipad_pro_13_m5_lte_nano,"ipad_air_11_m3_lte<|im_end|>

ipad_air_11",False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,iPad A16 WiFi 128GB,,ipad_a16_wifi<|im_end|>,False
mw,MacBook Air 15 inch M4 16GB/256GB,,macbook_air_15_m4<|im_end|>,False
mw,iPad A16 5G 128GB,,"ipad_a16_lte<|im_end|>

Note: The canonical key is a unique",False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,iPad Air M3 11 inch 5G 128GB,,"ipad_air_11_m3_lte<|im_end|>

ipad_air_11",False
mw,iPad A16 WiFi 128GB,,ipad_a16_wifi<|im_end|>,False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,MacBook Air 15 inch M4 16GB/256GB,,macbook_air_15_m4<|im_end|>,False
mw,iPad A16 5G 128GB,,"ipad_a16_lte<|im_end|>

Note: The canonical key is a unique",False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,iPad Air M3 11 inch 5G 128GB,,"ipad_air_11_m3_lte<|im_end|>

ipad_air_11",False
mw,iPad A16 WiFi 256GB,ipad_a16_lte_wifi,ipad_a16_wifi<|im_end|>,False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,iPad A16 5G 128GB,,"ipad_a16_lte<|im_end|>

Note: The canonical key is a unique",False
mw,iPad Air M3 11 inch 5G 128GB,,"ipad_air_11_m3_lte<|im_end|>

ipad_air_11",False
mw,iPad Air M3 11 inch WiFi 128GB,ipad_a16_wifi,ipad_air_11_m3_wifi<|im_end|>,False
mw,iPad A16 WiFi 256GB,,ipad_a16_wifi<|im_end|>,False
mw,MacBook Air 13 inch M4 24GB/256GB,,macbook_air_13_m4_24gb_256gb_m1_max_2021,False
mw,iPad A16 5G 128GB,,"ipad_a16_lte<|im_end|>

Note: The canonical key is a unique",False
mw,iPad Air M3 11 inch WiFi 128GB,,ipad_air_11_m3_wifi<|im_end|>,False
mw,iPad Air M3 11 inch 5G 256GB,ipad_pro_13_m5_lte_nano,"ipad_air_11_m3_lte<|im_end|>

ipad_air_11",False
mw,iPad A16 WiFi 256GB,,ipad_a16_wifi<|im_end|>,False
mw,MacBook Air 13 inch M4 24GB/512GB,,macbook_air_13_m4<|im_end|>,False
mw,iPad A16 5G 128GB,,"ipad_a16_lte<|im_end|>

Note: The canonical key is a unique",False
mw,iPad Air M3 11 inch WiFi 128GB,,ipad_air_11_m3_wifi<|im_end|>,False
mw,iPad Air M3 11 inch 5G 256GB,,"ipad_air_11_m3_lte<|im_end|>

ipad_air_11",False
mw,iPad A16 WiFi 256GB,,ipad_a16_wifi<|im_end|>,False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,iPad A16 5G 128GB,,"ipad_a16_lte<|im_end|>

Note: The canonical key is a unique",False
mw,iPad Air M3 11 inch 5G 256GB,,"ipad_air_11_m3_lte<|im_end|>

ipad_air_11",False
mw,iPad Air M3 11 inch WiFi 128GB,,ipad_air_11_m3_wifi<|im_end|>,False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,iPad Air M3 11 inch 5G 256GB,,"ipad_air_11_m3_lte<|im_end|>

ipad_air_11",False
mw,iPad A16 WiFi 256GB,,ipad_a16_wifi<|im_end|>,False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,iPad Air M3 11 inch WiFi 256GB,ipad_a16_wifi,ipad_air_11_m3_wifi<|im_end|>,False
mw,iPad A16 5G 128GB,,"ipad_a16_lte<|im_end|>

Note: The canonical key is a unique",False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,iPad Air M3 11 inch 5G 256GB,,"ipad_air_11_m3_lte<|im_end|>

ipad_air_11",False
mw,iPad A16 WiFi 256GB,,ipad_a16_wifi<|im_end|>,False
mw,iPad A16 5G 128GB,,"ipad_a16_lte<|im_end|>

Note: The canonical key is a unique",False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_m3_wifi<|im_end|>,False
mw,iPad Air M3 11 inch 5G 256GB,,"ipad_air_11_m3_lte<|im_end|>

ipad_air_11",False
mw,iPad A16 WiFi 256GB,,ipad_a16_wifi<|im_end|>,False
mw,iPad A16 5G 128GB,,"ipad_a16_lte<|im_end|>

Note: The canonical key is a unique",False
mw,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_m3_wifi<|im_end|>,False
mw,iPad Air M3 11 inch 5G 256GB,,"ipad_air_11_m3_lte<|im_end|>

ipad_air_11",False
mw,MacBook Air 13 inch M4 24GB/256GB,,macbook_air_13_m4_24gb_256gb_m1_max_2021,False
mw,iPad A16 WiFi 256GB,,ipad_a16_wifi<|im_end|>,False
mw,iPad A16 5G 128GB,,"ipad_a16_lte<|im_end|>

Note: The canonical key is a unique",False
mw,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_m3_wifi<|im_end|>,False
mw,iPad Air M3 11 inch 5G 256GB,,"ipad_air_11_m3_lte<|im_end|>

ipad_air_11",False
mw,MacBook Air 13 inch M4 24GB/512GB,,macbook_air_13_m4<|im_end|>,False
mw,iPad A16 WiFi 256GB,,ipad_a16_wifi<|im_end|>,False
mw,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_m3_wifi<|im_end|>,False
mw,iPad A16 5G 128GB,,"ipad_a16_lte<|im_end|>

Note: The canonical key is a unique",False
mw,iPad Air M3 11 inch 5G 256GB,,"ipad_air_11_m3_lte<|im_end|>

ipad_air_11",False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,iPad A16 WiFi 256GB,,ipad_a16_wifi<|im_end|>,False
mw,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_m3_wifi<|im_end|>,False
mw,iPad A16 5G 128GB,,"ipad_a16_lte<|im_end|>

Note: The canonical key is a unique",False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,iPad Air M3 11 inch 5G 256GB,,"ipad_air_11_m3_lte<|im_end|>

ipad_air_11",False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,iPad A16 WiFi 256GB,,ipad_a16_wifi<|im_end|>,False
mw,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_m3_wifi<|im_end|>,False
mw,iPad Air M3 11 inch 5G 256GB,,"ipad_air_11_m3_lte<|im_end|>

ipad_air_11",False
mw,iPad A16 5G 128GB,,"ipad_a16_lte<|im_end|>

Note: The canonical key is a unique",False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,iPad Air M3 11 inch 5G 256GB,,"ipad_air_11_m3_lte<|im_end|>

ipad_air_11",False
mw,iPad A16 WiFi 256GB,,ipad_a16_wifi<|im_end|>,False
mw,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_m3_wifi<|im_end|>,False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,iPad A16 5G 128GB,,"ipad_a16_lte<|im_end|>

Note: The canonical key is a unique",False
mw,iPad Air M3 11 inch 5G 256GB,,"ipad_air_11_m3_lte<|im_end|>

ipad_air_11",False
mw,iPad A16 WiFi 256GB,,ipad_a16_wifi<|im_end|>,False
mw,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_m3_wifi<|im_end|>,False
mw,iPad Air M3 13 inch 5G 128GB,ipad_pro_13_m5_lte_nano,"ipad_air_13_m3_lte<|im_end|>

ipad_air_13",False
mw,MacBook Air 13 inch M4 24GB/256GB,,macbook_air_13_m4_24gb_256gb_m1_max_2021,False
mw,iPad Air M3 11 inch 5G 256GB,,"ipad_air_11_m3_lte<|im_end|>

ipad_air_11",False
mw,iPad A16 WiFi 256GB,,ipad_a16_wifi<|im_end|>,False
mw,iPad Air M3 13 inch 5G 128GB,,"ipad_air_13_m3_lte<|im_end|>

ipad_air_13",False
mw,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_m3_wifi<|im_end|>,False
mw,iPad Air M3 11 inch 5G 256GB,,"ipad_air_11_m3_lte<|im_end|>

ipad_air_11",False
mw,MacBook Air 13 inch M4 24GB/512GB,,macbook_air_13_m4<|im_end|>,False
mw,iPad Air M3 13 inch 5G 128GB,,"ipad_air_13_m3_lte<|im_end|>

ipad_air_13",False
mw,iPad Air M3 11 inch 5G 256GB,,"ipad_air_11_m3_lte<|im_end|>

ipad_air_11",False
mw,iPad A16 WiFi 256GB,,ipad_a16_wifi<|im_end|>,False
mw,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_m3_wifi<|im_end|>,False
mw,iPad Air M3 13 inch 5G 128GB,,"ipad_air_13_m3_lte<|im_end|>

ipad_air_13",False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,iPad A16 WiFi 256GB,,ipad_a16_wifi<|im_end|>,False
mw,iPad Air M3 13 inch 5G 128GB,,"ipad_air_13_m3_lte<|im_end|>

ipad_air_13",False
mw,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_m3_wifi<|im_end|>,False
mw,iPad Air M3 11 inch 5G 256GB,,"ipad_air_11_m3_lte<|im_end|>

ipad_air_11",False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,iPad Air M3 13 inch 5G 128GB,,"ipad_air_13_m3_lte<|im_end|>

ipad_air_13",False
mw,iPad A16 WiFi 256GB,,ipad_a16_wifi<|im_end|>,False
mw,iPad Air M3 13 inch 5G 128GB,,"ipad_air_13_m3_lte<|im_end|>

ipad_air_13",False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_m3_wifi<|im_end|>,False
mw,iPad Air M3 11 inch 5G 256GB,,"ipad_air_11_m3_lte<|im_end|>

ipad_air_11",False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,iPad Air M3 13 inch 5G 128GB,,"ipad_air_13_m3_lte<|im_end|>

ipad_air_13",False
mw,iPad A16 WiFi 256GB,,ipad_a16_wifi<|im_end|>,False
mw,iPad Air M3 11 inch 5G 256GB,,"ipad_air_11_m3_lte<|im_end|>

ipad_air_11",False
mw,MacBook Air 13 inch M4 24GB/1TB,,macbook_air_13_m4_24gb_1tb,False
mw,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_m3_wifi<|im_end|>,False
mw,iPad Air M3 13 inch 5G 128GB,,"ipad_air_13_m3_lte<|im_end|>

ipad_air_13",False
mw,iPad Air M3 11 inch 5G 256GB,,"ipad_air_11_m3_lte<|im_end|>

ipad_air_11",False
mw,iPad A16 WiFi 256GB,,ipad_a16_wifi<|im_end|>,False
mw,iPad Air M3 13 inch 5G 128GB,,"ipad_air_13_m3_lte<|im_end|>

ipad_air_13",False
mw,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_m3_wifi<|im_end|>,False
mw,iPad Air M3 13 inch 5G 128GB,,"ipad_air_13_m3_lte<|im_end|>

ipad_air_13",False
mw,iPad A16 WiFi 256GB,,ipad_a16_wifi<|im_end|>,False
mw,iPad Air M3 13 inch WiFi 128GB,ipad_a16_wifi,ipad_air_13_m3_wifi<|im_end|>,False
mw,iPad Air M3 13 inch 5G 128GB,,"ipad_air_13_m3_lte<|im_end|>

ipad_air_13",False
mw,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_m3_wifi<|im_end|>,False
mw,iPad Air M3 13 inch WiFi 128GB,,ipad_air_13_m3_wifi<|im_end|>,False
mw,iPad mini 7 5G 128GB,ipad_pro_13_m5_lte_nano,ipad_mini_a17_lte<|im_end|>,False
mw,iPad Air M3 13 inch 5G 128GB,,"ipad_air_13_m3_lte<|im_end|>

ipad_air_13",False
mw,iPad Air M3 13 inch WiFi 128GB,,ipad_air_13_m3_wifi<|im_end|>,False
mw,iPad mini 7 WiFi 128GB,ipad_mini_a17_pro_wifi,"ipad_mini_a17_pro_wifi<|im_end|>

Mappings:
ipad_mini_a",False
mw,iPad mini 7 5G 128GB,,ipad_mini_a17_lte<|im_end|>,False
mw,iPad Air M3 13 inch 5G 128GB,,"ipad_air_13_m3_lte<|im_end|>

ipad_air_13",False
mw,iPad Air M3 13 inch WiFi 128GB,,ipad_air_13_m3_wifi<|im_end|>,False
mw,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_m3_wifi<|im_end|>,False
mw,iPad Air M3 13 inch 5G 128GB,,"ipad_air_13_m3_lte<|im_end|>

ipad_air_13",False
mw,iPad mini 7 WiFi 128GB,,"ipad_mini_a17_pro_wifi<|im_end|>

Mappings:
ipad_mini_a",False
mw,iPad mini 7 5G 128GB,,ipad_mini_a17_lte<|im_end|>,False
mw,iPad Air M3 13 inch 5G 128GB,,"ipad_air_13_m3_lte<|im_end|>

ipad_air_13",False
mw,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_m3_wifi<|im_end|>,False
mw,iPad Air M3 13 inch WiFi 128GB,,ipad_air_13_m3_wifi<|im_end|>,False
mw,iPad mini 7 WiFi 128GB,,"ipad_mini_a17_pro_wifi<|im_end|>

Mappings:
ipad_mini_a",False
mw,iPad mini 7 5G 128GB,,ipad_mini_a17_lte<|im_end|>,False
mw,iPad Air M3 13 inch WiFi 128GB,,ipad_air_13_m3_wifi<|im_end|>,False
mw,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_m3_wifi<|im_end|>,False
mw,iPad Pro M4 13 inch 5G 256GB,ipad_pro_13_m5_lte_nano,"ipad_pro_13_m4_lte<|im_end|>

M4 lte ->",False
mw,iPad Air M3 13 inch WiFi 128GB,,ipad_air_13_m3_wifi<|im_end|>,False
mw,iPad mini 7 WiFi 128GB,,"ipad_mini_a17_pro_wifi<|im_end|>

Mappings:
ipad_mini_a",False
mw,iPad mini 7 5G 256GB,ipad_pro_13_m5_lte_nano,ipad_mini_a17_lte<|im_end|>,False
mw,iPad Pro M4 13 inch 5G 256GB,,"ipad_pro_13_m4_lte<|im_end|>

M4 lte ->",False
mw,iPad Air M3 13 inch WiFi 128GB,,ipad_air_13_m3_wifi<|im_end|>,False
mw,iPad Air M3 11 inch WiFi 256GB,,ipad_air_11_m3_wifi<|im_end|>,False
mw,iPad mini 7 5G 256GB,,ipad_mini_a17_lte<|im_end|>,False
mw,iPad mini 7 WiFi 256GB,ipad_mini_a17_pro_wifi,ipad_mini_a17_pro_wifi<|im_end|>,False
mw,iPad Pro M4 13 inch 5G 256GB,,"ipad_pro_13_m4_lte<|im_end|>

M4 lte ->",False
mw,iPad Air M3 13 inch WiFi 128GB,,ipad_air_13_m3_wifi<|im_end|>,False
mw,iPad mini 7 5G 256GB,,ipad_mini_a17_lte<|im_end|>,False
mw,iPad Pro M4 13 inch 5G 256GB,,"ipad_pro_13_m4_lte<|im_end|>

M4 lte ->",False
mw,iPad Pro M5 11 inch WiFi 256GB,ipad_pro_13_m5_lte_nano,ipad_pro_11_m5_wifi<|im_end|>,False
mw,iPad mini 7 WiFi 256GB,,ipad_mini_a17_pro_wifi<|im_end|>,False
mw,iPad Air M3 13 inch WiFi 128GB,,ipad_air_13_m3_wifi<|im_end|>,False
mw,iPad Air M3 13 inch WiFi 128GB,,ipad_air_13_m3_wifi<|im_end|>,False
mw,iPad mini 7 5G 256GB,,ipad_mini_a17_lte<|im_end|>,False
mw,iPad mini 7 WiFi 256GB,,ipad_mini_a17_pro_wifi<|im_end|>,False
mw,iPad Air M3 13 inch WiFi 128GB,,ipad_air_13_m3_wifi<|im_end|>,False
mw,iPad Air M3 13 inch WiFi 128GB,,ipad_air_13_m3_wifi<|im_end|>,False
mw,iPad mini 7 WiFi 256GB,,ipad_mini_a17_pro_wifi<|im_end|>,False
mw,iPad Air M3 13 inch WiFi 128GB,,ipad_air_13_m3_wifi<|im_end|>,False
mw,iPad Air M3 13 inch WiFi 128GB,,ipad_air_13_m3_wifi<|im_end|>,False
mw,"iPad Pro M5 11 inch WiFi 512GB 
Đã bán 72

 5

 So sánh
 Thông số",ipad_pro_11_m5_wifi,ipad_pro_11_m5_wifi,True
mw,iPad mini 7 WiFi 512GB,ipad_mini_a17_pro_wifi,ipad_mini_a17_pro_wifi<|im_end|>,False
mw,iPad Air M3 13 inch WiFi 128GB,,ipad_air_13_m3_wifi<|im_end|>,False
mw,iPad mini 7 5G 256GB,,ipad_mini_a17_lte<|im_end|>,False
mw,iPad mini 7 WiFi 512GB,,ipad_mini_a17_pro_wifi<|im_end|>,False
mw,iPad mini 7 5G 256GB,,ipad_mini_a17_lte<|im_end|>,False
mw,iPad Pro M5 13 inch WiFi 256GB,ipad_pro_13_m5_lte_nano,ipad_pro_13_m5_wifi<|im_end|>,False
mw,iPad mini 7 WiFi 512GB,,ipad_mini_a17_pro_wifi<|im_end|>,False
mw,iPad mini 7 5G 256GB,,ipad_mini_a17_lte<|im_end|>,False
mw,iPad Pro M5 13 inch WiFi 512GB,ipad_pro_13_m5_lte_nano,ipad_pro_13_m5_wifi<|im_end|>,False
mw,"iPad Pro M5 11 inch WiFi 1TB 
Đã bán 4

 5

 So sánh
 Thông số",ipad_pro_11_m5_wifi,ipad_pro_11_m5_wifi,True
mw,iPad Pro M5 11 inch 5G 256GB,ipad_pro_13_m5_lte_nano,"ipad_pro_11_m5_lte<|im_end|>

ipad_pro_11",False
mw,iPad mini 7 WiFi 512GB,,ipad_mini_a17_pro_wifi<|im_end|>,False
mw,iPad mini 7 5G 256GB,,ipad_mini_a17_lte<|im_end|>,False
mw,iPad Pro M5 13 inch WiFi 2TB,ipad_pro_13_m5_lte_nano,ipad_pro_13_m5_wifi_2tb_2029_128gb_nano_text,False
mw,iPad Pro M5 11 inch WiFi 1TB,ipad_pro_13_m5_lte_nano,ipad_pro_11_m5_wifi<|im_end|>,False
mw,iPad Pro M5 11 inch 5G 256GB,,"ipad_pro_11_m5_lte<|im_end|>

ipad_pro_11",False
mw,iPad mini 7 5G 256GB,,ipad_mini_a17_lte<|im_end|>,False
mw,iPad Pro M5 11 inch WiFi 1TB,,ipad_pro_11_m5_wifi<|im_end|>,False
mw,iPad mini 7 WiFi 512GB,,ipad_mini_a17_pro_wifi<|im_end|>,False
mw,iPad Pro M5 13 inch WiFi 2TB,,ipad_pro_13_m5_wifi_2tb_2029_128gb_nano_text,False
mw,iPad mini 7 5G 256GB,,ipad_mini_a17_lte<|im_end|>,False
mw,iPad Pro M5 11 inch 5G 256GB,,"ipad_pro_11_m5_lte<|im_end|>

ipad_pro_11",False
mw,iPad Pro M5 13 inch WiFi 2TB,,ipad_pro_13_m5_wifi_2tb_2029_128gb_nano_text,False
